video,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target,Data,target_p001,target_p002,target_p003,target_p001_10,target_p002_10,target_p003_10
HVC5925,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.011111111111111113,0.0,0.05555555555555555,0.0,0.0,0.0,0.022222222222222227,0.0,0.022222222222222227,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.08888888888888889,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.06666666666666668,0.04444444444444445,0.011111111111111113,0.0,0.0,0.12222222222222222,0.13333333333333333,0.06666666666666668,0.04444444444444445,0.022222222222222227,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.022222222222222227,0.0,0.04444444444444445,0,TRAIN,Other,Other,Other,0,0,0
HVC4981,0.0,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.03389830508474576,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.11864406779661014,0.0,0.0,0.01694915254237288,0.0,0.1864406779661017,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.06779661016949153,0.03389830508474576,0.06779661016949153,0.0,0.01694915254237288,0.0,0.03389830508474576,0.03389830508474576,0.01694915254237288,0.03389830508474576,0.03389830508474576,0.0,0.01694915254237288,0.0,0.0,0.0,0.03389830508474576,0.0847457627118644,0.01694915254237288,0,TRAIN,Other,Other,Other,0,0,0
HVC6097,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.03333333333333333,0.0,0.04444444444444445,0.0,0.0,0.0,0.07777777777777778,0.011111111111111113,0.011111111111111113,0.1,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.0,0.03333333333333333,0.011111111111111113,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.022222222222222227,0.07777777777777778,0.03333333333333333,0.0,0.011111111111111113,0.0,0.04444444444444445,0.07777777777777778,0.05555555555555555,0.06666666666666668,0.0,0.0,0.0,0.04444444444444445,0.022222222222222227,0.0,0.022222222222222227,0.03333333333333333,0.022222222222222227,0,TRAIN,Other,Other,Other,0,0,0
HVC3298,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.21052631578947367,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0,TRAIN,Other,Other,Other,0,0,0
HVC5916,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.014285714285714284,0.028571428571428567,0.028571428571428567,0.0,0.0,0.0,0.014285714285714284,0.3142857142857143,0.0,0.0,0.014285714285714284,0.014285714285714284,0.0,0.0,0.12857142857142856,0.0,0.0,0.0,0.057142857142857134,0.057142857142857134,0.0,0.0,0.0,0.0,0.014285714285714284,0.08571428571428573,0.014285714285714284,0.0,0.014285714285714284,0.0,0.0,0.0,0.014285714285714284,0.0,0.0,0.0,0.014285714285714284,0,TRAIN,Other,Other,Other,0,0,0
HVC4663,0.0,0.022222222222222227,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.022222222222222227,0.0,0.022222222222222227,0.0,0.0,0.011111111111111113,0.1111111111111111,0.0,0.03333333333333333,0.0,0.0,0.011111111111111113,0.0,0.0,0.03333333333333333,0.011111111111111113,0.0,0.0,0.0,0.022222222222222227,0.03333333333333333,0.06666666666666668,0.022222222222222227,0.011111111111111113,0.0,0.04444444444444445,0.04444444444444445,0.05555555555555555,0.05555555555555555,0.011111111111111113,0.011111111111111113,0.011111111111111113,0.011111111111111113,0.0,0.0,0.022222222222222227,0.05555555555555555,0.04444444444444445,0,TRAIN,Other,Other,Other,0,0,0
HVC1721,0.0,0.07777777777777778,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.1,0.03333333333333333,0.08888888888888889,0.0,0.0,0.011111111111111113,0.0,0.06666666666666668,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.03333333333333333,0.011111111111111113,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.022222222222222227,0.0,0.0,0.17777777777777778,0.1111111111111111,0.022222222222222227,0.05555555555555555,0.011111111111111113,0.0,0.0,0.03333333333333333,0.0,0.0,0.022222222222222227,0.022222222222222227,0,TRAIN,Other,Other,Other,0,0,0
HVC1790,0.0,0.022222222222222227,0.12222222222222222,0.0,0.0,0.0,0.0,0.0,0.14444444444444446,0.0,0.0,0.0,0.022222222222222227,0.0,0.03333333333333333,0.022222222222222227,0.0,0.04444444444444445,0.2111111111111111,0.0,0.0,0.0,0.0,0.022222222222222227,0.1,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.0,0.06666666666666668,0.0,0.0,0.011111111111111113,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.011111111111111113,0.05555555555555555,0.011111111111111113,P001,TRAIN,P001,Other,Other,1,0,0
HVC6029,0.0,0.03448275862068965,0.045977011494252866,0.02298850574712644,0.0,0.0,0.0,0.011494252873563218,0.057471264367816084,0.0,0.0,0.0,0.0,0.0,0.08045977011494253,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045977011494252866,0.0,0.0,0.0,0.011494252873563218,0.02298850574712644,0.0,0.0,0.0,0.045977011494252866,0.02298850574712644,0.011494252873563218,0.045977011494252866,0.0,0.011494252873563218,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.0,0.045977011494252866,0.0,0.03448275862068965,0.0,0.0,0.045977011494252866,0.02298850574712644,0.03448275862068965,0,TRAIN,Other,Other,Other,0,0,0
HVC4540,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.10869565217391304,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.021739130434782608,0.0,0.06521739130434782,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.13043478260869565,0.0,0.021739130434782608,0.0,0.043478260869565216,0.0,0.10869565217391304,0.043478260869565216,0.0,0.0,0.0,0.06521739130434782,0.0,0.0,0.08695652173913042,0.0,0.043478260869565216,0,TRAIN,Other,Other,Other,0,0,0
HVC1716,0.0,0.032786885245901634,0.032786885245901634,0.032786885245901634,0.0,0.0,0.0,0.016393442622950817,0.049180327868852465,0.0,0.0,0.0,0.032786885245901634,0.0,0.06557377049180327,0.016393442622950817,0.0,0.016393442622950817,0.0,0.0,0.11475409836065575,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016393442622950817,0.049180327868852465,0.032786885245901634,0.0,0.016393442622950817,0.0,0.032786885245901634,0.18032786885245905,0.13114754098360654,0.032786885245901634,0.0,0.049180327868852465,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.016393442622950817,0,TRAIN,Other,Other,Other,0,0,0
HVC3125,0.0,0.04444444444444445,0.1,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.14444444444444446,0.0,0.0,0.0,0.03333333333333333,0.011111111111111113,0.03333333333333333,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.0,0.0,0.04444444444444445,0.011111111111111113,0.0,0.0,0.0,0.07777777777777778,0.04444444444444445,0.011111111111111113,0.022222222222222227,0.0,0.07777777777777778,0.03333333333333333,0.0,0.07777777777777778,0.0,0.011111111111111113,0.011111111111111113,0.022222222222222227,0.0,0.0,0.022222222222222227,0.011111111111111113,0.05555555555555555,0,TRAIN,Other,Other,Other,0,0,0
HVC4228,0.0,0.022222222222222227,0.04444444444444445,0.011111111111111113,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.022222222222222227,0.022222222222222227,0.011111111111111113,0.0,0.0,0.04444444444444445,0.08888888888888889,0.04444444444444445,0.0,0.0,0.0,0.011111111111111113,0.1,0.1111111111111111,0.05555555555555555,0.0,0.06666666666666668,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.011111111111111113,0.04444444444444445,0,TRAIN,Other,Other,Other,0,0,0
HVC2797,0.0,0.0,0.16666666666666666,0.011111111111111113,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.2111111111111111,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.04444444444444445,0.04444444444444445,0.022222222222222227,0.0,0.1111111111111111,0.0,0.0,0.03333333333333333,0.011111111111111113,0.08888888888888889,0.011111111111111113,0.03333333333333333,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.06666666666666668,P003,TRAIN,Other,Other,P003,0,0,1
HVC711,0.0,0.015151515151515154,0.0,0.030303030303030307,0.0,0.0,0.0,0.060606060606060615,0.030303030303030307,0.0,0.0,0.0,0.015151515151515154,0.060606060606060615,0.015151515151515154,0.0,0.0,0.030303030303030307,0.13636363636363635,0.0,0.0,0.0,0.0,0.030303030303030307,0.015151515151515154,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515154,0.0,0.030303030303030307,0.0,0.015151515151515154,0.0,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.030303030303030307,0.2727272727272727,0.015151515151515154,0.015151515151515154,0.0,0.0,0.0,0.07575757575757576,0.045454545454545456,0.0,P002,TRAIN,Other,P002,Other,0,1,0
HVC3303,0.0,0.15584415584415584,0.03896103896103896,0.025974025974025976,0.0,0.0,0.0,0.03896103896103896,0.03896103896103896,0.0,0.0,0.0,0.025974025974025976,0.025974025974025976,0.0,0.012987012987012988,0.0,0.0,0.07792207792207792,0.0,0.0,0.0,0.0,0.03896103896103896,0.012987012987012988,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.012987012987012988,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.012987012987012988,0.0,0.03896103896103896,0.07792207792207792,0.06493506493506493,0.06493506493506493,0.012987012987012988,0.0,0.0,0.012987012987012988,0.0,0.0,0.025974025974025976,0.07792207792207792,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC886,0.0,0.04444444444444445,0.022222222222222227,0.03333333333333333,0.0,0.0,0.0,0.011111111111111113,0.05555555555555555,0.0,0.0,0.0,0.0,0.011111111111111113,0.03333333333333333,0.07777777777777778,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.07777777777777778,0.03333333333333333,0.0,0.03333333333333333,0.0,0.022222222222222227,0.05555555555555555,0.12222222222222222,0.07777777777777778,0.011111111111111113,0.022222222222222227,0.0,0.011111111111111113,0.011111111111111113,0.0,0.011111111111111113,0.03333333333333333,0.1,0,TRAIN,Other,Other,Other,0,0,0
HVC4662,0.0,0.011111111111111113,0.011111111111111113,0.1,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.011111111111111113,0.13333333333333333,0.0,0.011111111111111113,0.06666666666666668,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.06666666666666668,0.0,0.25555555555555554,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.03333333333333333,0,TRAIN,Other,Other,Other,0,0,0
HVC6163,0.0,0.05555555555555555,0.05555555555555555,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.03333333333333333,0.0,0.0,0.022222222222222227,0.0,0.07777777777777778,0.0,0.0,0.022222222222222227,0.022222222222222227,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.06666666666666668,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.05555555555555555,0.022222222222222227,0.04444444444444445,0.04444444444444445,0.011111111111111113,0.011111111111111113,0.0,0.06666666666666668,0.0,0.0,0.011111111111111113,0.0,0.05555555555555555,0,TRAIN,Other,Other,Other,0,0,0
HVC6015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.029411764705882356,0.0,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC3220,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.2777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC3554,0.0,0.04444444444444445,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.08888888888888889,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.0,0.04444444444444445,0.03333333333333333,0.0,0.03333333333333333,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.022222222222222227,0.0,0.04444444444444445,0.0,0.011111111111111113,0.0,0.03333333333333333,0.022222222222222227,0.011111111111111113,0.022222222222222227,0.0,0.0,0.022222222222222227,0.04444444444444445,0.011111111111111113,0,TRAIN,Other,Other,Other,0,0,0
HVC3286,0.0,0.0,0.022222222222222227,0.04444444444444445,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.022222222222222227,0.0,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.1,0.06666666666666668,0.0,0.04444444444444445,0.0,0.06666666666666668,0.05555555555555555,0.16666666666666666,0.04444444444444445,0.011111111111111113,0.022222222222222227,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.03333333333333333,0.07777777777777778,0,TRAIN,Other,Other,Other,0,0,0
HVC3768,0.0,0.04444444444444445,0.05555555555555555,0.022222222222222227,0.0,0.0,0.0,0.05555555555555555,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.011111111111111113,0.1111111111111111,0.022222222222222227,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.022222222222222227,0.022222222222222227,0.011111111111111113,0.0,0.03333333333333333,0.0,0.022222222222222227,0.022222222222222227,0.14444444444444446,0.03333333333333333,0.0,0.03333333333333333,0.0,0.04444444444444445,0.011111111111111113,0.0,0.08888888888888889,0.011111111111111113,0.011111111111111113,0,TRAIN,Other,Other,Other,0,0,0
HVC4532,0.0,0.03333333333333333,0.04444444444444445,0.0,0.0,0.0,0.011111111111111113,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.03333333333333333,0.04444444444444445,0.0,0.05555555555555555,0.0,0.0,0.011111111111111113,0.022222222222222227,0.0,0.0,0.2111111111111111,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.011111111111111113,0.011111111111111113,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.03333333333333333,0.05555555555555555,0.011111111111111113,0.011111111111111113,0.011111111111111113,0.0,0.0,0.04444444444444445,0.03333333333333333,0,TRAIN,Other,Other,Other,0,0,0
HVC4438,0.0,0.0,0.06666666666666668,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.08888888888888889,0.0,0.0,0.0,0.011111111111111113,0.0,0.04444444444444445,0.011111111111111113,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.07777777777777778,0.022222222222222227,0.0,0.011111111111111113,0.0,0.24444444444444444,0.04444444444444445,0.04444444444444445,0.0,0.0,0.011111111111111113,0.0,0.03333333333333333,0.0,0.0,0.022222222222222227,0.03333333333333333,0.022222222222222227,0,TRAIN,Other,Other,Other,0,0,0
HVC4727,0.0,0.17777777777777778,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.05555555555555555,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.022222222222222227,0.022222222222222227,0.011111111111111113,0.0,0.022222222222222227,0.06666666666666668,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.011111111111111113,0.03333333333333333,0.0,0.0,0.0,0.022222222222222227,0.0,0.022222222222222227,0.0,0.011111111111111113,0.0,0.1,0.0,0.04444444444444445,0.05555555555555555,0.04444444444444445,0.0,0.011111111111111113,0.03333333333333333,0.011111111111111113,0.0,0.011111111111111113,0.1,0.022222222222222227,0,TRAIN,Other,Other,Other,0,0,0
HVC3985,0.0,0.05128205128205128,0.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282,0.01282051282051282,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.02564102564102564,0.0,0.0,0.02564102564102564,0.038461538461538464,0.02564102564102564,0.02564102564102564,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.2948717948717949,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC4823,0.0,0.10869565217391304,0.021739130434782608,0.08695652173913042,0.0,0.0,0.0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.0,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.043478260869565216,0.0,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.0,0.06521739130434782,0.043478260869565216,0.0,0.08695652173913042,0.0,0.0,0.0,0.06521739130434782,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC6060,0.0,0.011111111111111113,0.04444444444444445,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.04444444444444445,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.12222222222222222,0.18888888888888888,0.0,0.0,0.0,0.03333333333333333,0.07777777777777778,0.022222222222222227,0.011111111111111113,0.0,0.08888888888888889,0.011111111111111113,0.1,0.0,0.0,0.011111111111111113,0.011111111111111113,0.08888888888888889,0,TRAIN,Other,Other,Other,0,0,0
HVC4226,0.0,0.03333333333333333,0.011111111111111113,0.05555555555555555,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227,0.03333333333333333,0.16666666666666666,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.04444444444444445,0.06666666666666668,0.011111111111111113,0.0,0.04444444444444445,0.0,0.0,0.011111111111111113,0.08888888888888889,0.1111111111111111,0.0,0.022222222222222227,0.0,0.011111111111111113,0.0,0.0,0.022222222222222227,0.022222222222222227,0.06666666666666668,0,TRAIN,Other,Other,Other,0,0,0
HVC2628,0.0,0.13333333333333333,0.011111111111111113,0.08888888888888889,0.0,0.0,0.0,0.06666666666666668,0.011111111111111113,0.0,0.0,0.0,0.022222222222222227,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.011111111111111113,0.011111111111111113,0.011111111111111113,0.0,0.0,0.011111111111111113,0.0,0.04444444444444445,0.011111111111111113,0.011111111111111113,0.0,0.011111111111111113,0.022222222222222227,0.04444444444444445,0.04444444444444445,0.022222222222222227,0.022222222222222227,0.0,0.022222222222222227,0.0,0.0,0.05555555555555555,0.06666666666666668,0.022222222222222227,0,TRAIN,Other,Other,Other,0,0,0
HVC2596,0.0,0.06666666666666668,0.011111111111111113,0.1,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.0,0.022222222222222227,0.04444444444444445,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.04444444444444445,0.04444444444444445,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.15555555555555556,0.26666666666666666,0.011111111111111113,0.022222222222222227,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.03333333333333333,0.011111111111111113,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC4285,0.0,0.04444444444444445,0.06666666666666668,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.03333333333333333,0.0,0.0,0.0,0.011111111111111113,0.0,0.03333333333333333,0.04444444444444445,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.0,0.04444444444444445,0.022222222222222227,0.0,0.011111111111111113,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.07777777777777778,0.011111111111111113,0.0,0.03333333333333333,0.0,0.2333333333333333,0.011111111111111113,0.03333333333333333,0.022222222222222227,0.05555555555555555,0.0,0.0,0.022222222222222227,0.011111111111111113,0.0,0.03333333333333333,0.011111111111111113,0.04444444444444445,0,TRAIN,Other,Other,Other,0,0,0
HVC1085,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913042,0.0,0.0,0.0,0.0,0.08695652173913042,0.043478260869565216,0.0,0.0,0.0,0.0,0.13043478260869565,0.2608695652173913,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.08695652173913042,0.043478260869565216,0.043478260869565216,0,TRAIN,Other,Other,Other,0,0,0
HVC4669,0.0,0.038461538461538464,0.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.1153846153846154,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693,0.038461538461538464,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC2822,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.04444444444444445,0.022222222222222227,0.0,0.011111111111111113,0.0,0.0,0.5444444444444444,0.07777777777777778,0.08888888888888889,0.0,0.011111111111111113,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC3899,0.0,0.011111111111111113,0.011111111111111113,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.0,0.03333333333333333,0.05555555555555555,0.0,0.03333333333333333,0.05555555555555555,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.03333333333333333,0.022222222222222227,0.0,0.03333333333333333,0.0,0.05555555555555555,0.011111111111111113,0.03333333333333333,0.022222222222222227,0.011111111111111113,0.03333333333333333,0.0,0.05555555555555555,0.0,0.0,0.0,0.011111111111111113,0.32222222222222224,0,TRAIN,Other,Other,Other,0,0,0
HVC703,0.0,0.0,0.42372881355932196,0.0,0.0,0.0,0.0,0.0,0.11864406779661014,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.01694915254237288,0.01694915254237288,0.0,0.3050847457627119,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,P002,TRAIN,Other,P002,Other,0,1,0
HVC1619,0.0,0.028571428571428567,0.0,0.028571428571428567,0.0,0.0,0.0,0.028571428571428567,0.028571428571428567,0.0,0.0,0.0,0.028571428571428567,0.028571428571428567,0.0,0.057142857142857134,0.0,0.028571428571428567,0.2,0.0,0.0,0.0,0.0,0.057142857142857134,0.028571428571428567,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571427,0.028571428571428567,0.028571428571428567,0.0,0.0,0.0,0.08571428571428573,0.0,0.0,0.028571428571428567,0.057142857142857134,0.0,0.0,0.028571428571428567,0.0,0.0,0.028571428571428567,0.028571428571428567,0.028571428571428567,0,TRAIN,Other,Other,Other,0,0,0
HVC3680,0.0,0.040540540540540536,0.0945945945945946,0.027027027027027032,0.0,0.0,0.0,0.013513513513513514,0.20270270270270271,0.0,0.0,0.0,0.040540540540540536,0.0,0.040540540540540536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027027027032,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.013513513513513514,0.08108108108108109,0.013513513513513514,0.013513513513513514,0.0,0.0,0.0,0.1891891891891892,0.06756756756756757,0.06756756756756757,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.027027027027027032,0.013513513513513514,0.0,0,TRAIN,Other,Other,Other,0,0,0
